Delay= 19552
Source file: EDA_withMillis_noAccel_Final.ino
22 27351 26263 4410
21 27330 26262 4409
23 27399 26266 4406
21 27549 26271 4402
22 27731 26267 4407
22 27885 26264 4406
22 27941 26271 4406
21 27909 26262 4408
23 27795 26269 4407
21 27670 26265 4405
22 27570 26266 4406
22 27470 26266 4408
22 27416 26270 4405
21 27363 26269 4406
23 27348 26262 4419
21 27354 26268 4419
22 27370 26265 4419
22 27410 26265 4415
22 27437 26265 4419
21 27469 26265 4421
23 27454 26264 4416
21 27438 26264 4418
22 27421 26264 4415
21 27401 26260 4417
23 27371 26262 4418
21 27366 26264 4424
22 27349 26261 4417
22 27345 26262 4416
22 27335 26264 4407
21 27337 26265 4403
23 27364 26267 4409
21 27341 26266 4411
22 27333 26265 4405
22 27340 26263 4404
22 27327 26266 4408
21 27382 26267 4411
23 27513 26267 4407
21 27697 26266 4409
22 27838 26266 4405
22 27904 26261 4406
22 27875 26267 4411
22 27776 26261 4404
22 27670 26260 4413
22 27554 26259 4418
21 27469 26255 4414
23 27383 26258 4415
21 27337 26253 4418
22 27323 26256 4416
22 27356 26252 4416
22 27403 26251 4421
21 27454 26246 4418
23 27499 26249 4420
21 27501 26244 4418
22 27497 26246 4419
22 27468 26242 4420
22 27437 26241 4419
21 27406 26245 4413
23 27374 26241 4410
21 27363 26241 4407
22 27351 26241 4410
22 27360 26238 4410
22 27348 26235 4408
21 27383 26233 4406
23 27447 26237 4411
21 27572 26232 4407
22 27740 26234 4410
22 27914 26232 4405
22 27964 26225 4404
21 27920 26233 4406
23 27792 26229 4405
21 27651 26232 4405
22 27520 26225 4410
22 27433 26227 4418
22 27387 26222 4418
21 27351 26225 4415
23 27346 26219 4415
21 27391 26221 4419
22 27444 26218 4420
22 27483 26213 4419
22 27546 26215 4416
21 27550 26215 4417
23 27552 26211 4419
22 27503 26205 4421
21 27464 26205 4420
23 27450 26204 4414
21 27424 26205 4417
22 27420 26202 4407
21 27415 26201 4405
23 27398 26206 4409
21 27426 26200 4408
22 27461 26199 4406
22 27480 26199 4404
22 27632 26198 4406
21 27851 26192 4408
23 28042 26193 4408
21 28145 26196 4410
22 28102 26185 4407
22 27998 26185 4406
22 27836 26192 4405
21 27685 26189 4408
23 27596 26181 4407
21 27505 26186 4410
22 27464 26184 4416
22 27445 26180 4416
22 27449 26180 4418
21 27485 26180 4417
23 27528 26176 4416
21 27571 26178 4421
22 27618 26174 4418
22 27629 26174 4418
22 27598 26175 4422
21 27579 26171 4416
23 27534 26174 4416
21 27489 26176 4419
22 27459 26171 4417
22 27459 26171 4412
22 27430 26180 4410
21 27450 26174 4407
23 27456 26176 4407
21 27513 26181 4409
22 27541 26179 4406
22 27591 26180 4406
22 27751 26186 4408
21 27976 26177 4408
23 28191 26182 4409
22 28272 26183 4411
21 28214 26185 4407
23 28066 26184 4411
21 27871 26186 4411
22 27702 26190 4407
22 27573 26182 4416
22 27520 26184 4417
21 27470 26195 4420
23 27459 26190 4418
21 27458 26195 4417
22 27472 26189 4424
22 27501 26193 4417
22 27560 26194 4419
21 27585 26197 4413
23 27601 26200 4415
21 27594 26200 4420
22 27560 26203 4419
22 27534 26206 4420
22 27512 26207 4417
21 27486 26208 4420
23 27475 26213 4410
21 27459 26210 4413
22 27487 26215 4407
22 27499 26214 4406
22 27518 26221 4410
21 27539 26220 4403
22 27524 26222 4408
22 27525 26220 4407
22 27513 26221 4405
21 27522 26224 4409
23 27610 26224 4406
21 27801 26229 4411
22 28054 26222 4408
22 28167 26222 4409
22 28173 26223 4422
21 28068 26220 4420
23 27896 26225 4416
21 27722 26227 4420
22 27588 26226 4420
22 27540 26228 4419
22 27513 26232 4422
21 27499 26229 4421
23 27513 26229 4419
22 27564 26231 4415
21 27602 26230 4419
23 27657 26232 4417
21 27692 26229 4415
22 27683 26233 4416
22 27674 26234 4418
22 27641 26237 4410
21 27582 26232 4405
23 27557 26234 4406
21 27521 26237 4408
22 27511 26236 4408
22 27519 26239 4406
22 27535 26235 4408
21 27547 26237 4408
23 27572 26233 4407
21 27577 26232 4409
22 27589 26231 4407
22 27579 26234 4411
22 27573 26230 4408
21 27579 26232 4408
23 27580 26229 4417
21 27641 26228 4419
22 27832 26228 4419
22 28042 26225 4423
22 28226 26229 4416
21 28234 26223 4420
23 28137 26223 4418
21 27985 26226 4416
22 27810 26226 4419
22 27683 26228 4418
22 27585 26226 4416
21 27506 26222 4417
23 27481 26226 4419
21 27474 26229 4420
22 27502 26230 4417
22 27564 26232 4404
22 27584 26234 4409
21 27620 26233 4408
23 27619 26237 4402
21 27630 26228 4409
22 27588 26235 4408
23 27573 26234 4411
21 27544 26239 4411
22 27509 26236 4410
22 27488 26230 4407
22 27511 26230 4410
21 27521 26232 4405
22 27515 26232 4404
22 27515 26231 4405
22 27566 26231 4406
21 27577 26224 4415
23 27605 26225 4419
21 27643 26225 4420
22 27785 26217 4418
22 27999 26216 4419
22 28178 26219 4418
21 28255 26211 4418
23 28185 26213 4414
21 28036 26214 4421
22 27859 26208 4416
22 27698 26211 4419
22 27575 26210 4417
21 27486 26210 4419
23 27440 26209 4419
21 27425 26215 4405
22 27433 26215 4404
22 27503 26224 4407
22 27552 26225 4406
21 27586 26223 4405
23 27595 26230 4408
21 27594 26228 4405
22 27558 26227 4414
22 27526 26225 4408
22 27491 26228 4408
21 27453 26232 4408
23 27432 26232 4405
21 27451 26231 4410
22 27443 26234 4406
22 27467 26229 4407
22 27477 26227 4421
21 27521 26227 4416
23 27564 26228 4419
21 27613 26223 4417
22 27657 26226 4421
23 27668 26225 4425
21 27719 26217 4421
22 27910 26218 4422
22 28137 26224 4422
22 28346 26217 4420
21 28409 26223 4418
23 28342 26222 4419
21 28162 26220 4412
22 27967 26223 4422
22 27792 26220 4420
22 27619 26223 4409
21 27492 26219 4409
23 27414 26225 4409
21 27369 26227 4410
22 27377 26228 4409
22 27393 26228 4410
22 27450 26228 4411
21 27494 26226 4407
23 27488 26224 4408
21 27481 26223 4413
22 27462 26225 4411
22 27453 26222 4408
22 27429 26221 4410
21 27464 26220 4410
23 27486 26222 4404
21 27491 26222 4422
22 27530 26223 4415
21 27543 26222 4420
23 27532 26220 4420
21 27541 26212 4416
22 27512 26221 4416
22 27514 26221 4415
22 27506 26220 4420
21 27514 26218 4418
23 27600 26220 4418
21 27779 26219 4420
22 28010 26219 4420
22 28184 26216 4416
22 28230 26214 4420
21 28164 26210 4408
23 28036 26212 4408
22 27896 26215 4405
21 27743 26216 4409
23 27678 26207 4406
21 27621 26203 4409
22 27606 26188 4407
22 27623 26169 4410
22 27671 26140 4406
21 27734 26119 4406
23 27754 26084 4406
21 27753 26058 4403
22 27768 26029 4407
22 27731 26005 4409
22 27690 25984 4411
21 27660 25960 4419
23 27634 25944 4416
21 27608 25932 4419
22 27583 25921 4418
22 27587 25907 4419
22 27596 25897 4419
21 27626 25887 4415
23 27639 25874 4412
21 27657 25867 4419
22 27670 25858 4417
22 27706 25848 4427
22 27825 25838 4416
21 28031 25822 4418
23 28204 25821 4420
21 28288 25814 4408
22 28246 25803 4406
22 28109 25799 4407
22 27941 25805 4404
21 27828 25809 4409
23 27717 25811 4403
21 27653 25812 4411
22 27606 25814 4408
22 27595 25815 4408
22 27615 25813 4410
21 27680 25810 4407
23 27722 25803 4408
21 27777 25794 4411
22 27782 25783 4402
23 27785 25771 4411
21 27791 25757 4420
22 27742 25751 4419
22 27723 25735 4418
22 27692 25730 4419
21 27674 25721 4420
23 27650 25717 4417
21 27658 25718 4416
22 27643 25722 4418
21 27636 25726 4419
23 27621 25738 4421
21 27648 25749 4421
22 27745 25757 4420
22 27910 25773 4420
22 28063 25790 4421
21 28148 25809 4406
23 28128 25827 4406
21 28059 25845 4411
22 27957 25858 4406
22 27825 25870 4404
22 27723 25884 4408
21 27629 25891 4411
23 27569 25908 4406
21 27543 25909 4410
22 27554 25918 4410
22 27595 25919 4409
22 27638 25920 4408
21 27679 25926 4410
23 27669 25928 4409
21 27690 25928 4410
22 27676 25930 4407
22 27670 25933 4415
22 27620 25931 4423
21 27594 25934 4417
23 27574 25931 4418
21 27567 25933 4422
22 27539 25937 4418
22 27550 25931 4419
22 27582 25939 4421
21 27599 25940 4418
23 27657 25943 4417
21 27755 25953 4421
22 27943 25959 4418
23 28154 25966 4418
21 28319 25967 4420
22 28377 25977 4410
22 28327 25979 4415
22 28218 25986 4407
21 28087 25990 4407
23 27966 25989 4414
21 27884 25991 4409
22 27831 26000 4406
22 27765 26005 4409
22 27735 26008 4408
21 27753 26012 4405
23 27786 26006 4410
21 27839 26007 4409
22 27874 26013 4413
22 27877 26007 4409
22 27868 26008 4422
21 27815 26007 4419
23 27799 26006 4419
21 27774 26008 4421
22 27764 26007 4420
22 27768 26009 4420
22 27773 26014 4425
21 27791 26016 4422
23 27828 26015 4419
21 27841 26019 4419
22 27856 26025 4415
22 27860 26026 4418
22 27882 26026 4418
21 27880 26031 4420
22 27911 26032 4422
22 28002 26035 4406
22 28177 26036 4409
21 28385 26041 4404
23 28534 26041 4409
21 28585 26047 4410
22 28564 26048 4405
22 28465 26052 4407
22 28367 26055 4408
21 28281 26057 4410
23 28245 26058 4407
21 28217 26059 4407
22 28173 26059 4410
23 28166 26058 4411
21 28162 26065 4406
22 28156 26070 4415
22 28156 26065 4421
22 28136 26071 4419
21 28113 26069 4423
23 28058 26077 4417
21 28030 26075 4419
22 28047 26083 4420
22 28030 26085 4420
22 28014 26088 4424
21 28008 26089 4418
23 27985 26092 4416
21 27978 26096 4420
22 27966 26093 4418
22 27974 26099 4418
22 27976 26095 4416
21 27990 26095 4407
23 28015 26092 4404
21 28041 26085 4409
22 28081 26076 4407
22 28100 26068 4411
22 28145 26054 4410
21 28240 26040 4408
23 28401 26031 4411
21 28595 26025 4411
22 28741 26016 4408
22 28805 26007 4412
22 28772 26002 4407
21 28689 25998 4407
23 28577 25985 4410
21 28476 25979 4409
22 28396 25976 4420
22 28317 25971 4420
22 28223 25968 4419
21 28159 25965 4422
23 28108 25964 4421
21 28083 25961 4420
22 28078 25968 4416
22 28108 25969 4416
22 28109 25971 4422
21 28132 25973 4423
23 28118 25974 4417
22 28088 25973 4422
21 28064 25976 4418
23 28048 25977 4419
21 28051 25975 4412
22 28068 25978 4409
22 28081 25973 4408
22 28098 25974 4408
21 28111 25977 4407
22 28127 25970 4407
22 28123 25966 4408
22 28113 25965 4409
21 28121 25956 4404
23 28190 25954 4410
21 28309 25959 4411
22 28430 25956 4407
22 28514 25959 4406
22 28506 25965 4411
21 28472 25975 4412
23 28403 25975 4415
21 28298 25986 4423
22 28217 25991 4419
22 28119 25994 4418
22 28064 25997 4418
21 28030 25999 4418
23 28027 26000 4420
21 28092 26005 4418
22 28149 25999 4417
22 28207 26001 4421
22 28221 25998 4421
21 28224 25995 4417
23 28204 25999 4421
21 28170 25989 4420
22 28156 25990 4418
22 28121 25990 4409
22 28137 25988 4409
21 28159 25987 4409
23 28181 25985 4410
21 28201 25987 4409
22 28192 25982 4409
22 28173 25978 4411
22 28182 25972 4412
22 28233 25961 4409
22 28347 25962 4405
22 28536 25959 4408
21 28720 25946 4409
23 28808 25940 4411
21 28801 25928 4410
22 28728 25918 4419
22 28640 25907 4421
22 28503 25898 4423
21 28412 25897 4417
23 28315 25893 4421
21 28240 25891 4418
22 28181 25894 4423
22 28144 25891 4420
22 28135 25895 4415
21 28149 25898 4419
23 28195 25904 4418
21 28196 25909 4423
22 28198 25919 4421
22 28185 25931 4415
22 28163 25937 4421
21 28113 25948 4404
23 28076 25958 4409
21 28038 25965 4406
22 28030 25975 4412
22 28053 25980 4408
22 28082 25992 4411
21 28103 25997 4407
23 28142 26003 4410
21 28186 26003 4414
22 28199 26013 4410
21 28189 26019 4407
23 28198 26017 4412
21 28203 26027 4408
22 28284 26027 4406
22 28460 26029 4412
22 28634 26031 4420
21 28719 26034 4421
23 28708 26036 4420
21 28588 26040 4419
22 28460 26039 4422
23 28316 26046 4417
21 28221 26049 4419
22 28147 26048 4416
22 28101 26054 4420
22 28048 26049 4422
21 28054 26051 4420
23 28092 26055 4419
21 28128 26054 4419
22 28213 26055 4417
22 28269 26050 4404
22 28282 26047 4409
21 28274 26038 4409
23 28259 26039 4407
21 28241 26030 4412
22 28205 26022 4409
22 28172 26021 4408
22 28153 26018 4409
21 28135 26015 4406
23 28130 26005 4407
21 28149 26009 4407
22 28165 26005 4411
22 28161 25997 4409
22 28171 25998 4409
21 28164 26001 4410
23 28202 25996 4420
21 28275 26007 4416
22 28422 26010 4419
22 28634 26012 4424
22 28806 26011 4419
21 28855 26018 4417
23 28816 26023 4422
21 28694 26031 4417
22 28538 26031 4417
22 28410 26034 4418
22 28300 26043 4422
21 28221 26042 4419
23 28171 26044 4419
21 28156 26045 4421
22 28150 26048 4413
22 28138 26053 4409
22 28149 26050 4407
21 28154 26052 4408
23 28134 26053 4409
22 28105 26049 4411
21 28059 26051 4411
23 28049 26045 4406
21 28029 26048 4412
22 28010 26040 4408
22 27997 26039 4405
22 28013 26038 4412
21 28024 26036 4409
23 28051 26037 4409
21 28088 26034 4416
22 28129 26030 4417
21 28143 26029 4423
23 28155 26032 4420
21 28177 26026 4419
22 28201 26033 4417
22 28284 26021 4422
22 28474 26022 4420
21 28676 26019 4417
23 28802 26017 4418
21 28819 26016 4423
22 28745 26007 4420
22 28606 26004 4417
22 28458 26007 4415
21 28353 25995 4418
23 28257 25995 4410
21 28211 25998 4410
22 28165 25999 4408
22 28162 25993 4408
22 28178 25990 4411
21 28206 25993 4411
23 28248 25995 4409
21 28281 25994 4413
22 28275 25994 4409
22 28247 25992 4407
22 28217 25990 4408
21 28178 25992 4407
23 28153 25992 4408
21 28147 25991 4407
22 28162 25995 4409
22 28170 25990 4410
22 28202 25990 4422
21 28204 26000 4417
23 28217 25989 4415
22 28218 25989 4417
21 28232 25988 4418
23 28214 25988 4422
21 28231 25989 4419
22 28242 25986 4422
22 28357 25983 4424
22 28517 25983 4417
21 28686 25984 4422
23 28785 25981 4419
21 28788 25982 4420
22 28702 25980 4420
22 28582 25978 4410
22 28462 25977 4406
21 28335 25976 4408
23 28246 25972 4409
21 28186 25960 4409
22 28142 25962 4411
22 28131 25961 4407
22 28157 25953 4408
21 28197 25956 4407
23 28238 25949 4409
21 28238 25949 4414
22 28238 25943 4411
22 28211 25942 4409
22 28175 25938 4413
21 28154 25942 4420
23 28154 25933 4418
21 28118 25934 4422
22 28102 25933 4422
22 28114 25931 4416
22 28122 25937 4421
21 28112 25941 4423
22 28103 25939 4417
22 28112 25943 4419
22 28103 25946 4416
21 28152 25953 4419
23 28307 25957 4419
21 28493 25961 4422
22 28621 25964 4419
22 28656 25964 4420
22 28620 25971 4407
21 28503 25973 4412
23 28377 25977 4407
22 28243 25982 4406
21 28139 25992 4407
23 28063 25993 4409
21 28025 25997 4411
22 28007 25999 4406
22 28054 26000 4407
22 28085 25999 4411
21 28118 26004 4406
23 28162 26007 4408
21 28163 26009 4411
22 28138 26005 4408
22 28112 26014 4409
22 28081 26012 4421
21 28022 26011 4422
23 28001 26017 4421
21 27978 26022 4421
22 27963 26017 4420
22 27957 26023 4418
22 27984 26023 4423
21 27979 26023 4423
23 28047 26028 4422
21 28174 26022 4419
22 28344 26022 4420
22 28496 26021 4421
22 28558 26015 4421
21 28551 26016 4420
23 28416 26012 4412
21 28195 26011 4411
22 28006 26009 4408
22 27861 26007 4413
22 27762 26004 4409
21 27699 25999 4410
23 27697 26003 4407
21 27720 25997 4408
22 27785 25995 4411
22 27862 25998 4405
22 27888 25992 4410
21 27904 25995 4410
23 27885 25999 4409
21 27867 26000 4411
22 27847 25994 4410
23 27814 25990 4415
21 27813 25987 4418
22 27796 25986 4423
22 27782 25980 4420
22 27777 25974 4424
21 27782 25967 4417
23 27813 25957 4421
21 27941 25951 4418
22 28134 25948 4420
22 28313 25944 4420
22 28430 25936 4421
21 28424 25928 4420
22 28342 25929 4421
22 28195 25926 4419
22 28064 25925 4411
21 27948 25928 4405
23 27864 25927 4408
21 27818 25930 4411
22 27787 25933 4405
22 27764 25927 4406
22 27780 25927 4409
21 27801 25927 4411
23 27799 25922 4405
21 27767 25923 4409
22 27750 25918 4414
22 27754 25922 4406
22 27715 25915 4406
21 27706 25917 4407
23 27674 25916 4409
21 27660 25922 4418
22 27680 25928 4423
22 27692 25945 4418
22 27683 25952 4420
21 27681 25973 4422
23 27732 25992 4418
21 27820 26008 4424
22 27986 26028 4419
22 28161 26041 4419
22 28241 26063 4424
21 28244 26076 4421
23 28167 26094 4421
22 28030 26110 4422
21 27877 26126 4419
23 27749 26139 4418
21 27637 26151 4410
22 27568 26159 4409
22 27536 26164 4408
22 27513 26174 4412
21 27528 26183 4410
23 27565 26185 4411
21 27604 26191 4410
22 27606 26196 4410
22 27623 26200 4412
22 27605 26205 4411
21 27586 26207 4409
23 27571 26204 4408
21 27537 26205 4406
22 27529 26212 4408
22 27520 26209 4416
22 27525 26206 4421
21 27517 26203 4420
23 27544 26213 4422
21 27540 26209 4422
22 27578 26211 4411
22 27706 26215 4421
22 27913 26213 4420
21 28095 26213 4420
23 28189 26215 4423
21 28192 26217 4425
22 28103 26216 4420
22 27972 26213 4424
22 27826 26214 4423
21 27721 26215 4421
23 27611 26219 4407
21 27557 26215 4416
22 27528 26218 4407
21 27524 26219 4410
23 27542 26213 4411
21 27580 26213 4408
22 27631 26212 4407
22 27657 26219 4408
22 27663 26213 4409
21 27629 26211 4408
23 27588 26212 4406
22 27549 26211 4411
21 27537 26214 4409
23 27510 26210 4407
21 27519 26207 4421
22 27488 26208 4418
22 27519 26204 4418
22 27542 26206 4422
21 27535 26210 4422
23 27574 26211 4419
21 27615 26211 4418
22 27662 26204 4421
22 27822 26209 4422
22 28067 26209 4421
21 28261 26206 4421
23 28339 26215 4422
21 28275 26211 4419
22 28120 26212 4418
22 27951 26215 4418
22 27767 26219 4410
21 27632 26216 4409
23 27540 26211 4414
21 27472 26220 4411
22 27453 26222 4411
22 27488 26221 4412
22 27561 26221 4409
21 27594 26219 4415
23 27624 26217 4408
21 27620 26221 4408
22 27632 26218 4409
22 27600 26222 4413
22 27561 26219 4409
21 27572 26216 4411
23 27540 26216 4418
21 27535 26217 4421
22 27521 26218 4420
22 27531 26216 4421
22 27545 26213 4417
21 27554 26212 4422
23 27568 26217 4419
21 27577 26218 4424
22 27614 26206 4423
23 27701 26212 4422
21 27905 26215 4421
22 28137 26216 4418
22 28263 26211 4418
22 28294 26212 4420
21 28208 26213 4421
23 28032 26212 4411
21 27850 26213 4413
22 27720 26211 4408
22 27633 26212 4409
22 27576 26210 4415
21 27547 26207 4411
23 27570 26205 4408
21 27627 26206 4413
22 27712 26202 4410
21 27777 26201 4408
23 27821 26206 4409
21 27815 26204 4411
22 27802 26202 4407
22 27761 26201 4410
22 27737 26199 4407
21 27718 26202 4416
23 27710 26207 4420
21 27689 26205 4421
22 27708 26206 4421
22 27725 26209 4415
22 27747 26208 4422
21 27757 26210 4420
23 27766 26210 4420
21 27787 26211 4422
22 27881 26212 4422
22 28101 26215 4422
22 28301 26215 4422
21 28431 26214 4421
23 28420 26213 4420
21 28325 26218 4421
22 28158 26223 4409
22 27993 26221 4407
22 27854 26225 4412
21 27757 26223 4409
23 27695 26223 4412
21 27672 26219 4409
22 27696 26222 4407
23 27753 26222 4408
21 27813 26223 4410
22 27858 26219 4408
22 27881 26219 4408
22 27864 26220 4409
21 27835 26215 4407
23 27794 26217 4411
21 27747 26209 4412
22 27741 26210 4419
22 27745 26213 4423
22 27739 26211 4421
21 27737 26209 4421
23 27762 26212 4424
21 27767 26207 4421
22 27790 26211 4420
22 27880 26206 4423
22 28064 26208 4422
21 28233 26205 4416
23 28326 26205 4420
21 28302 26204 4423
22 28198 26199 4429
22 28051 26204 4417
22 27895 26203 4411
21 27784 26207 4408
23 27722 26205 4408
21 27664 26202 4411
22 27612 26207 4415
22 27616 26203 4410
22 27665 26204 4416
21 27710 26207 4411
23 27776 26208 4410
21 27805 26209 4413
22 27809 26206 4409
22 27803 26205 4410
22 27795 26200 4414
21 27823 26203 4413
22 27846 26202 4417
22 27895 26203 4423
22 27897 26202 4419
21 27922 26204 4418
23 27943 26200 4423
21 28017 26204 4424
22 28166 26205 4416
23 28389 26205 4418
21 28536 26208 4423
22 28556 26209 4421
22 28478 26206 4415
22 28324 26206 4422
21 28151 26207 4421
23 28015 26211 4419
21 27923 26207 4422
22 27871 26213 4412
22 27878 26209 4414
22 27907 26217 4409
21 27948 26211 4412
23 27962 26211 4412
21 27985 26211 4411
22 27967 26208 4412
22 27929 26211 4410
22 27860 26210 4407
21 27794 26205 4409
23 27753 26199 4410
21 27714 26193 4410
22 27690 26191 4406
22 27692 26189 4410
22 27692 26187 4415
21 27714 26187 4420
23 27763 26180 4420
21 27887 26176 4421
22 28130 26179 4421
22 28362 26177 4419
22 28499 26175 4425
21 28524 26177 4420
23 28425 26173 4422
21 28243 26168 4423
22 28079 26171 4419
22 27953 26175 4421
22 27874 26171 4423
21 27836 26175 4420
23 27821 26167 4423
21 27859 26166 4410
22 27897 26176 4411
22 27951 26167 4408
22 27999 26170 4412
22 28040 26166 4415
22 28032 26169 4409
22 28023 26173 4413
21 27997 26167 4410
23 27963 26171 4410
21 27953 26164 4411
22 27935 26170 4410
22 27932 26169 4411
22 27935 26166 4412
21 27931 26169 4415
23 27981 26167 4412
21 28118 26162 4412
22 28313 26163 4422
22 28494 26159 4421
22 28592 26159 4422
21 28559 26157 4422
22 28439 26152 4423
22 28294 26161 4417
22 28147 26156 4419
21 28011 26164 4422
23 27936 26157 4419
21 27915 26158 4421
22 27916 26162 4421
22 27927 26155 4421
22 27984 26159 4420
21 28071 26152 4422
23 28089 26157 4408
21 28111 26156 4411
22 28074 26152 4411
22 28064 26151 4411
22 28032 26148 4411
21 27997 26136 4407
23 27974 26132 4411
21 27956 26127 4409
22 27955 26121 4412
22 27957 26120 4410
22 28004 26113 4412
21 28146 26110 4411
23 28373 26103 4408
21 28526 26098 4415
22 28564 26095 4419
23 28496 26092 4418
21 28342 26092 4423
22 28167 26082 4421
22 27983 26086 4420
22 27870 26084 4423
21 27819 26086 4425
23 27751 26081 4423
21 27766 26085 4421
22 27806 26080 4421
22 27878 26076 4418
22 27946 26080 4425
21 27987 26073 4421
23 27998 26078 4421
21 27962 26075 4421
22 27939 26081 4411
22 27895 26078 4417
22 27878 26076 4411
21 27850 26086 4412
23 27821 26083 4411
21 27823 26080 4406
22 27846 26078 4410
22 27942 26082 4410
22 28159 26083 4408
21 28373 26084 4413
23 28472 26091 4410
21 28460 26083 4409
22 28346 26084 4408
22 28161 26091 4407
22 28008 26088 4423
21 27920 26087 4417
23 27834 26089 4419
21 27810 26090 4424
22 27782 26088 4421
22 27802 26091 4421
22 27846 26090 4426
21 27899 26093 4422
23 27919 26094 4422
21 27947 26089 4427
22 27969 26094 4423
21 27924 26094 4419
23 27895 26093 4425
21 27849 26095 4418
22 27818 26091 4419
23 27801 26096 4411
21 27800 26092 4410
22 27798 26095 4411
22 27817 26095 4409
22 27837 26097 4412
21 27946 26096 4407
23 28143 26095 4408
21 28368 26091 4413
22 28470 26094 4409
22 28455 26093 4406
22 28344 26094 4411
21 28162 26093 4411
23 28004 26092 4409
21 27894 26091 4410
22 27807 26092 4410
22 27758 26094 4418
22 27739 26092 4421
21 27738 26094 4424
23 27776 26101 4423
21 27807 26097 4423
22 27857 26102 4421
22 27867 26099 4417
22 27856 26109 4420
21 27862 26108 4424
23 27836 26115 4421
21 27799 26118 4423
22 27777 26128 4426
22 27747 26119 4420
22 27754 26126 4421
21 27757 26135 4409
23 27760 26139 4409
21 27753 26144 4414
22 27757 26145 4412
22 27757 26151 4413
22 27763 26153 4411
21 27770 26157 4410
23 27819 26161 4416
21 27949 26163 4410
22 28140 26172 4407
22 28305 26173 4411
22 28340 26174 4409
21 28252 26178 4412
23 28118 26179 4411
22 27965 26183 4411
21 27864 26185 4425
23 27813 26189 4418
21 27757 26196 4423
22 27699 26197 4419
22 27681 26199 4423
22 27698 26205 4423
21 27729 26209 4422
23 27770 26212 4418
21 27788 26214 4426
22 27776 26214 4422
22 27758 26218 4422
22 27734 26219 4418
21 27704 26224 4422
23 27672 26223 4418
21 27657 26224 4409
22 27602 26232 4410
21 27612 26229 4408
23 27616 26235 4410
21 27612 26233 4412
22 27631 26234 4411
22 27635 26237 4410
22 27633 26239 4413
21 27640 26236 4407
23 27641 26234 4410
21 27637 26235 4411
22 27714 26238 4411
22 27876 26236 4406
22 28087 26240 4411
21 28216 26239 4410
23 28267 26239 4422
21 28201 26239 4422
22 28052 26237 4420
22 27910 26239 4422
22 27796 26237 4419
21 27718 26238 4421
23 27647 26239 4420
21 27617 26236 4423
